AREA DEM REP OTH
AREA DEM REP OTH
AZ-4 143468.38621447998 118370.21378552001 0
AZ-3 96711.96022195999 36533.83977804 0
AZ-2 142428.34536455 150203.15463545 0
AZ-1 147469.41678 180730.58322 0
AR-4 50583.16009713001 140098.72420389001 0
AR-3 62899.06812519999 135190.30590896 0
AR-2 79841.66315179999 138743.9210746 0
AR-1 48412.65698262001 140016.74301738 0
AL-7 131463.92366171998 69564.52481031998 0
AL-6 0 170327.81647263002 0
AL-5 70859.0091744 153990.49142879999 0
AL-4 33493.3204149 179374.86004905 0
AL-3 52360.713037479996 144572.56495831997 6653.515896595999
AL-2 61915.82992368001 148218.98497119 0
AL-1 0 167231.15889252 0
AK-1 132898.02763006 68952.33158484 0
